cliente_id,nombre,fecha_registro,segmento_calculado,pedidos_3m
101635,Sigfrido Capdevila España,2024-04-12,premium,7
114758,Roberto Yuste Moreno,2020-11-25,premium,7
106051,Federico Cruz Prado,2022-07-29,premium,10
101431,Gastón del Álvaro,2022-01-20,regular,6
105400,Guadalupe Barrera Chacón,2022-09-25,regular,6
113930,Pancho Ciro Lara Corral,2022-03-14,regular,6
105240,Viviana Cerro,2022-11-30,premium,14
109213,Olalla Andreu Larrañaga,2021-08-03,premium,7
106598,Aránzazu Benavent Arjona,2020-05-07,regular,3
113295,Florencia Oliveras Galiano,2020-06-11,regular,4
108128,Petrona Pellicer Jódar,2023-06-27,premium,8
105988,María José Etelvina Cabrera Salmerón,2021-07-13,premium,11
111356,Américo Moles Rebollo,2023-06-24,premium,14
111687,Valeria Torrecilla-Salom,2022-10-25,regular,6
100034,Quirino Huertas Martorell,2022-01-08,premium,9
114177,Estefanía Giralt Pelayo,2020-09-12,premium,11
113459,Isa Belen Ferrera Tejedor,2021-07-10,premium,11
111462,Pascual Saura Cisneros,2023-06-07,premium,13
104316,Alejandro Peral Alberdi,2021-07-15,regular,6
111800,Olegario Ildefonso Goñi Romeu,2020-06-24,premium,8
109302,Lupe Aguilar Segarra,2022-04-24,premium,9
112574,Odalis Alcolea Puerta,2020-10-25,premium,13
110963,Rosalía Ferrándiz Roman,2023-10-07,regular,5
103313,Jafet Río Arias,2024-06-19,regular,5
107811,Ramiro Bosch Agudo,2024-02-13,premium,9
101298,Juana Casares Corominas,2023-06-24,premium,8
105737,Mauricio Perea Ayllón,2020-04-20,regular,5
113437,Édgar Viana Prieto,2022-06-21,regular,4
106614,Eugenio Dueñas Barco,2023-12-29,premium,9
111634,Nicodemo Reig Amador,2024-04-06,regular,3
109927,Alejandro Moisés Infante Gálvez,2023-06-21,premium,10
106000,Carina Heras Luna,2024-05-17,premium,13
100909,Emiliano Benito Salamanca,2023-07-27,regular,5
113642,Porfirio Aguilar,2024-04-03,regular,6
108656,Calixto Arco Mascaró,2022-01-27,premium,13
112543,Antonio Lucio Cerdán Gilabert,2024-07-21,premium,10
115044,Angélica Ibañez Clavero,2023-08-14,premium,8
103693,Ezequiel de Acedo,2021-12-15,regular,5
108632,Ariel Piquer Barragán,2022-07-10,regular,5
105827,Socorro Francisco Nicolau,2022-10-14,premium,9
104352,Ambrosio Malo Albero,2021-05-11,premium,7
103017,Marisa Asunción Castell Buendía,2022-02-24,premium,9
105404,Zoraida Pol Heredia,2022-11-22,premium,7
108453,María Pilar Lorenzo-García,2021-10-25,premium,9
114704,Tadeo de Uribe,2024-04-04,regular,6
100112,Edu Tejada Guerrero,2020-12-29,premium,8
112860,Moreno Crespi Chaparro,2023-04-26,premium,11
101702,Balduino Monreal,2022-07-07,regular,6
101784,Curro Castells Portillo,2022-01-03,regular,3
108622,Godofredo Grau Lumbreras,2021-10-05,regular,5
110978,Fabio Viana Casals,2021-01-01,premium,13
106235,Jacinta Real Valbuena,2023-03-27,premium,11
100979,Benjamín Duilio Iñiguez Zapata,2023-11-08,regular,6
103705,Ale Arce Donaire,2022-11-21,regular,6
113737,Manolo Valbuena Mendez,2021-04-13,premium,9
106518,Isabel Quintana Cisneros,2020-05-25,premium,7
105805,Emiliano Macias Trujillo,2020-06-29,premium,7
110101,Itziar Cáceres Gómez,2021-02-21,regular,4
114904,Pancho Marín Rocamora,2021-02-18,premium,8
105682,Roque Abellán Riquelme,2022-01-21,regular,6
108949,Xiomara Marquez,2023-02-22,premium,11
109501,Leocadia Ángel Vicente,2023-09-25,premium,9
114028,Melchor Alarcón Elías,2024-03-14,premium,7
114067,Viviana Blanco Bernad,2020-11-05,premium,12
106955,Francisco Jose Luís Andrés,2024-04-06,premium,7
109741,Arsenio Feijoo Salmerón,2020-04-27,regular,6
101409,Amaro Somoza Carrillo,2024-05-18,regular,4
107766,José Antonio Pintor Tenorio,2023-01-30,premium,9
109613,Adelaida Blanco Valdés,2022-06-15,premium,9
111061,Eliana Fiol Simó,2021-04-30,regular,6
111342,Leonor del Gracia,2022-11-14,premium,11
114400,Román Cazorla-Barrena,2023-07-26,premium,12
110421,Ildefonso Simó Matas,2020-03-24,premium,12
111994,Leonor Granados Sarmiento,2024-08-14,premium,10
102544,Eliseo Alba,2024-02-29,premium,10
107349,Jimena Angelina Iriarte Rivera,2023-06-25,premium,11
112929,Carlota Paredes Cabo,2024-01-15,premium,7
104897,Rosalía Tomasa Acedo Cañizares,2022-05-24,premium,8
102910,Asunción Orozco Palma,2021-05-29,regular,4
101615,Domitila Saez Puga,2023-11-16,premium,9
108002,Primitiva Castilla Aramburu,2021-03-20,premium,13
106570,Maricela Santana Perera,2024-08-01,premium,9
106066,Angelino Cortina Tejedor,2024-05-29,premium,11
106066,Angelino Cortina Tejedor,2024-05-29,premium,11
100397,Eva Baena,2024-06-08,premium,11
103423,Lucila Nogueira Riera,2021-12-27,regular,4
109930,Teófilo Casares Jaume,2022-12-15,premium,8
111710,Dorita Molina-Uribe,2023-06-30,regular,5
102367,Carolina Cifuentes Ibañez,2021-01-13,regular,6
107593,Tadeo Casas Ballester,2022-05-04,premium,8
105707,Rómulo Escalona,2021-05-30,regular,4
105447,Juan Francisco Serrano Sandoval,2023-11-01,premium,9
105891,Narciso del Valdés,2023-10-11,regular,6
101600,Hugo Galan Jordá,2024-06-03,premium,9
103895,Tamara del Sancho,2022-07-29,premium,10
112172,José Manuel Gomila Tormo,2023-03-21,premium,11
100818,Inmaculada Estrada-Sobrino,2023-06-13,premium,9
113984,José Alvarado Fábregas,2024-02-15,regular,6
114514,Juan Manuel Aragonés Pomares,2022-07-23,premium,7
114972,Fidel Mateo-Quesada,2020-04-14,premium,7
103706,Nélida Calderón-Sáenz,2022-07-18,regular,6
108467,Pastora Miró Cisneros,2023-06-22,premium,8
100217,Sebastián Castro Alemany,2024-01-30,regular,5
110719,Zaira Lledó-Valverde,2021-09-11,premium,10
113142,Lisandro Español-Rosell,2021-08-12,regular,5
114124,Domitila Amor Baquero,2023-11-04,premium,12
113433,Isaías Zurita-Soler,2023-10-19,premium,11
110069,Casemiro Alcides Montserrat Pera,2023-03-04,premium,8
110773,Sabas Crespi Carbajo,2022-08-10,premium,12
110773,Sabas Crespi Carbajo,2022-08-10,premium,12
108639,Begoña Oriana Terrón Cuadrado,2021-05-17,premium,7
108639,Begoña Oriana Terrón Cuadrado,2021-05-17,premium,7
111209,Nicolás Ordóñez-Alonso,2023-11-21,regular,2
113620,Buenaventura Portero-Briones,2023-02-05,regular,5
100612,Donato Coello Cadenas,2021-04-10,premium,7
106330,Toño Barón Otero,2023-10-02,premium,9
101513,Nicolás Herranz Quirós,2024-01-19,premium,7
111455,Octavio Trujillo Santos,2020-03-06,regular,5
111322,Daniel Vallés-Conesa,2022-08-01,premium,8
103022,Amador Alfonso Jordán,2021-09-01,premium,14
105641,Nicolás de Alcalá,2021-11-19,premium,10
109585,Susana Pera Urrutia,2020-08-09,premium,9
113155,Concepción Fuente Villa,2023-06-08,regular,6
110158,Rosalva Molina Montalbán,2020-10-21,premium,8
110158,Rosalva Molina Montalbán,2020-10-21,premium,8
115083,Marta Agudo-Amores,2020-11-10,premium,12
106373,Lucía Vicens Corral,2022-11-18,premium,7
109411,Susana Cabezas Blanes,2021-02-28,premium,11
108376,Paula Rosario Naranjo Melero,2023-02-03,premium,10
112838,Francisca Chacón Sáenz,2023-02-25,premium,14
109641,Cayetano Arias-Estévez,2023-05-11,regular,6
111503,Adoración Melero-Alberola,2023-05-13,premium,8
100764,Chus Cánovas-Chico,2021-05-03,premium,10
113363,Ruperto Francisco Chacón Chaves,2024-05-15,regular,6
115119,Miguel Ángel Campillo Guardiola,2020-11-28,premium,8
110539,Martin Gascón Coca,2020-04-16,regular,6
105861,Laura Paniagua Gallart,2023-07-08,premium,8
103270,María Dolores Guerra,2023-02-03,regular,5
111901,Damián Contreras Galan,2023-08-19,premium,9
105465,Benigno Jerez Manzano,2021-03-06,regular,6
111168,Sol Manso Alcaraz,2020-08-27,regular,3
102391,Imelda Rosselló Palomo,2024-05-25,regular,5
112592,Reyes Sevillano,2020-10-05,premium,13
100335,Antonio del Casanovas,2020-05-20,premium,9
100335,Antonio del Casanovas,2020-05-20,premium,9
104844,Danilo Diéguez Ricart,2023-10-13,premium,8
109849,Benita Costa Camps,2021-07-06,premium,8
104680,María Luisa de Cardona,2023-05-19,premium,10
101622,Damián Espejo,2023-09-30,premium,8
114155,Gonzalo Ugarte Salcedo,2024-05-18,premium,11
108835,Carmina Vicens Costa,2021-09-23,regular,4
106881,Lázaro Alemany-Palomares,2021-04-28,premium,7
103617,Édgar Aznar Palomares,2022-09-27,regular,6
102478,Buenaventura de Escolano,2023-05-23,premium,8
112808,Guadalupe Milla Belmonte,2020-11-23,premium,11
110951,Efraín Ávila,2020-07-27,premium,10
105548,Guadalupe Bellido-Narváez,2020-12-21,premium,12
114368,Rafaela Garcia,2022-01-30,premium,13
113316,Gonzalo Bustos Barco,2024-07-02,regular,6
108425,Virginia de Vara,2024-04-07,premium,7
113758,Fabiola Julián Aguilera,2022-11-15,premium,7
113187,Roxana Camila Rovira Quesada,2022-04-27,premium,13
114834,Guadalupe del Goñi,2022-06-27,premium,7
103753,Nazario Ballester,2021-09-02,premium,11
112951,Jose Luis Tovar Echeverría,2020-07-14,regular,5
102994,Isaac de Arévalo,2023-08-01,regular,3
114087,Carla Amorós Sevillano,2020-06-15,premium,7
111076,Jovita Llopis Martin,2024-03-01,premium,9
103659,Gabriela Miralles Cerezo,2021-07-29,premium,8
113544,Jose Carlos Suárez Redondo,2020-08-16,premium,7
114963,Isidora Arnaiz Amores,2021-05-10,regular,4
105373,Loida Mireia Trujillo Frutos,2020-10-23,premium,8
107774,Aníbal Pinilla Hidalgo,2022-10-27,premium,11
100654,Lupita Bueno,2020-11-15,regular,6
109882,Mauricio del Armas,2021-10-10,premium,8
112946,Guiomar Ciro Esteban Cortes,2020-08-01,premium,8
107509,Dani de Sabater,2023-06-30,premium,12
111276,Godofredo Palomar Barriga,2020-07-11,premium,15
111276,Godofredo Palomar Barriga,2020-07-11,premium,15
109087,Josefa Bernal Lozano,2021-06-06,premium,11
109087,Josefa Bernal Lozano,2021-06-06,premium,11
104951,Quirino Puga Mínguez,2023-05-24,regular,5
109555,Rosario Ponce Oliva,2021-03-10,premium,7
109821,Encarnita Ramirez Chacón,2021-05-30,premium,11
105051,Teófilo Alberdi Carranza,2024-04-23,premium,11
109273,Petrona Gertrudis Fabra Rincón,2023-12-28,premium,8
114241,Tomasa Prado Andres,2023-03-16,premium,7
100480,Esther Olivares Sales,2020-04-09,premium,11
112281,Marcelino Nando Escudero Pedrosa,2021-05-20,regular,6
105943,Félix Gutiérrez Murillo,2024-04-16,premium,9
110975,Amarilis Manso Lumbreras,2021-06-09,premium,8
100104,Chelo del Benito,2022-07-20,premium,12
101158,Reyes Caballero Martí,2020-10-09,premium,10
107050,Oriana Sanjuan Rosado,2023-04-10,regular,4
107521,Prudencia Yéssica Gil Arellano,2023-05-26,premium,8
101384,Xiomara de Pardo,2020-12-01,premium,8
113877,Maite Anabel Sandoval Oller,2024-07-21,premium,11
111956,Asdrubal Barón-Herranz,2020-07-26,premium,9
107616,Fabiana Viñas-Monreal,2021-11-28,premium,7
115206,Remedios de Lara,2020-10-10,premium,8
109967,Cosme Peralta Vigil,2024-06-06,premium,9
103636,Edelmiro Estévez Badía,2024-01-02,premium,7
100648,Azeneth Lozano Sandoval,2020-04-06,regular,5
108919,Telmo Verdugo Arco,2020-11-06,premium,14
114194,Jose Miguel de Vaquero,2022-09-24,regular,5
103121,Cosme Benítez-Acero,2024-08-08,premium,8
114442,Lázaro Durán Aller,2021-08-29,premium,11
113323,Marco Quevedo-Miranda,2024-02-17,premium,11
101458,Dominga Concha Sastre Ruiz,2021-06-20,premium,9
114861,Cruz Mena Torrens,2023-06-13,regular,3
114718,Lorenza Recio-Melero,2020-06-30,premium,14
109090,Baltasar Losa Frutos,2023-04-23,premium,13
108127,María Carmen Reina Vara,2021-08-08,regular,5
114328,Pedro Bastida Manjón,2021-12-11,regular,6
114328,Pedro Bastida Manjón,2021-12-11,regular,6
108226,Armida Arcos Guijarro,2023-12-12,premium,9
108226,Armida Arcos Guijarro,2023-12-12,premium,9
105503,Inés Estevez,2021-08-17,regular,4
113893,Rafael Cleto Sedano Zurita,2020-04-26,regular,5
100884,Adora María Ángeles Capdevila Oller,2022-02-21,premium,10
106619,Maxi Casal Amores,2022-02-24,premium,9
100544,Gustavo Pinto Coronado,2021-11-14,premium,8
110695,Jesusa Julia Cabañas Llamas,2023-05-28,regular,4
110695,Jesusa Julia Cabañas Llamas,2023-05-28,regular,4
115090,Alexandra de Blazquez,2023-02-27,premium,8
106132,Remedios Landa-Arranz,2020-10-11,premium,9
114216,Mar Arce Baquero,2023-10-19,premium,8
104992,Adelaida Ferrando Coello,2020-04-12,premium,9
111918,,2020-04-11,premium,11
111127,Goyo Rogelio Reina Rosell,2023-02-27,premium,13
110956,Luciano de Bolaños,2023-05-20,premium,7
103754,Verónica Calzada Cervantes,2020-05-26,premium,9
100742,Fernando Perales-Barba,2024-07-17,premium,8
109277,Graciano Bosch Pascual,2023-08-14,premium,8
108764,Remigio Graciano Cantón Hoz,2022-01-07,regular,5
109352,Severo Morán Jover,2024-02-02,premium,10
107683,Candelas Prats Santamaría,2020-07-27,regular,6
103822,Leonel de Sales,2024-01-21,regular,5
102145,Elvira Pujadas-Benavides,2022-07-21,regular,6
101881,Hernando del Anguita,2023-08-05,regular,6
107173,Trinidad Cantón Sanabria,2022-09-03,regular,5
109322,Rosario Batalla Villa,2020-11-29,premium,7
112460,Inocencio Lledó Domínguez,2020-04-20,premium,9
100334,Heraclio Sastre Blanco,2022-05-19,regular,3
112513,Obdulia Iborra,2021-05-15,premium,9
110903,Andrea Arenas,2021-03-15,premium,9
110903,Andrea Arenas,2021-03-15,premium,9
108487,Beatriz Diéguez Pujol,2020-10-07,premium,9
102287,Hernán Jara Falcó,2021-04-24,regular,4
110222,Mayte Montalbán-Pagès,2021-06-14,premium,10
100715,Lucho Clemente Rosado Pinto,2021-12-26,premium,9
112861,Juan Bautista Peralta Cal,2023-10-03,premium,7
103600,Pascual Calatayud Montes,2024-06-17,premium,7
112650,Baudelio Romeu Lucas,2024-05-12,premium,7
109296,Milagros del Prado,2022-08-01,regular,5
114072,Epifanio Ayuso Nevado,2021-03-31,regular,6
114014,Jerónimo Salmerón Escribano,2022-11-11,premium,10
105668,Sonia Nuñez Palomo,2021-11-20,premium,14
113090,Almudena Giralt Torrents,2024-03-14,regular,4
103533,Febe Amaya Rios Hierro,2023-02-16,regular,4
104354,Erasmo de Araujo,2021-01-20,premium,13
110334,Carolina Marqués-Gabaldón,2020-10-27,premium,12
108803,Luís Tur Carpio,2020-10-17,premium,9
100840,Paloma Emiliana Escolano Arnau,2021-08-18,premium,10
114803,Isidro Virgilio Palacios Abascal,2020-10-11,premium,10
113132,Evaristo Viña Tejedor,2020-08-15,premium,9
111092,Toribio Fernández-Anaya,2020-12-24,premium,8
109140,Violeta Cabo Mata,2022-01-12,regular,5
106138,Emperatriz Alegria Sala,2022-01-08,regular,6
112812,Carmelita Yáñez Martorell,2022-10-06,premium,7
114233,Domitila Colomer Martorell,2024-03-10,premium,7
114233,Domitila Colomer Martorell,2024-03-10,premium,7
104058,Edelmira Saez Torre,2021-07-04,regular,3
103064,Luna Ámbar Roman Catalá,2020-05-09,premium,7
111328,Raquel Oliver Leiva,2021-03-16,premium,14
113641,Calixta Ojeda Marin,2024-04-04,premium,15
100745,Adalberto Roig Cueto,2023-02-12,premium,12
101966,Carmen López Agudo,2022-11-27,regular,6
110154,Rebeca Cerezo,2023-05-02,premium,11
113166,Fausto Lloret Jiménez,2024-05-19,premium,15
101143,Ruperto Gutierrez Navarrete,2023-11-01,regular,5
109479,Sabina Rincón Ballester,2022-01-03,regular,5
105909,Leandra de Borrell,2023-10-08,regular,5
101207,Soraya Mas Tejada,2023-09-22,premium,8
102920,Águeda Parra-Monreal,2022-12-03,premium,9
114726,Renata Palomares Bertrán,2021-12-10,premium,9
115096,Fermín Manzano Pacheco,2023-11-09,premium,11
104666,Amalia Acosta Mena,2021-05-20,premium,11
104148,Aroa Fuentes Bartolomé,2023-05-20,premium,12
104148,Aroa Fuentes Bartolomé,2023-05-20,premium,12
113780,Félix Escrivá Márquez,2023-10-06,premium,10
105965,Raimundo Alfonso Sainz Almazán,2022-11-14,premium,11
100531,Lucas del Cobos,2022-10-03,premium,7
109527,Ramiro Pozo Corominas,2023-04-08,regular,5
104330,Obdulia Emma Navas Patiño,2023-01-18,regular,6
103947,Ángela Paredes Bru,2022-07-03,premium,10
111764,Zaida Noriega Márquez,2024-04-18,premium,7
107965,Lalo de Ribera,2023-10-11,regular,6
105986,Ernesto Elpidio Lara Aller,2023-11-13,premium,11
109622,Bibiana Mora-Morell,2020-03-31,premium,8
102526,Raquel Losada Gutiérrez,2021-01-17,premium,9
110985,Vera Calderon Pallarès,2020-07-04,regular,5
111573,Micaela Cervantes-Vizcaíno,2022-07-06,premium,10
109998,Victor Manuel Ureña Almeida,2024-02-14,regular,4
108441,Narciso Aguilar Simó,2020-11-01,premium,13
107093,Maricela Tomé-Revilla,2023-05-06,regular,6
104507,Rogelio Bilbao Carnero,2024-05-12,regular,6
112901,Evelia Sol Neira Caro,2021-03-10,premium,8
113327,Lorenzo Bosch Bello,2020-05-14,premium,9
102413,Georgina Laura Saez Uribe,2021-03-23,premium,9
104094,Tania Almagro Agudo,2024-06-29,premium,9
109579,Inés Coca Cabanillas,2021-05-16,regular,4
112185,Yaiza Ribera Sainz,2020-04-13,premium,9
112956,Azahar Rosselló,2021-06-09,premium,7
101333,Pilar Vives Osorio,2024-08-05,premium,12
104227,Olegario Bernardino Camacho Valbuena,2024-07-27,premium,8
113038,Asunción Esteve,2024-04-24,premium,9
106396,Manuela Garriga Conesa,2022-09-17,premium,11
106038,Reyes Pla Villalba,2020-10-12,premium,10
111924,Feliciano Beltran-Barreda,2020-06-14,regular,5
107404,María Belén de Garay,2024-06-29,premium,7
110532,Encarnacion Aroca Coloma,2021-08-04,premium,7
102895,Benito Valverde Luque,2021-07-13,regular,5
106742,Georgina Torrens,2021-04-07,regular,6
112263,Alex Matas Viña,2023-05-15,premium,8
102118,Itziar Verdugo,2022-02-26,regular,5
106178,Salud Porras Riera,2024-02-07,premium,8
107317,Sonia Larrañaga Estevez,2021-05-21,premium,7
105067,Ramiro Aliaga Agustín,2021-07-27,premium,9
108500,Teresita Loreto Aguiló Nevado,2022-08-28,premium,8
111165,Clotilde Corominas Carreras,2020-10-22,premium,8
101184,Felicia Giner,2021-10-30,premium,11
111591,Leticia Villalonga Botella,2021-06-19,premium,14
110335,Leonardo Roman Bernat,2022-08-11,premium,14
103469,Rodrigo Morata Riba,2023-12-26,premium,11
114891,Nicolasa Sosa-Llano,2023-08-02,premium,9
107773,Chus Loreto Nadal Ramos,2024-08-18,premium,8
105082,Fidel Ramis,2021-08-20,premium,10
114406,Candela Ruano Uribe,2024-02-11,premium,10
103372,Eustaquio Manrique-Benavides,2023-12-08,premium,10
109600,Pedro Chaves-Clavero,2024-07-11,premium,8
104405,Isa Cáceres Torrens,2024-07-04,premium,10
107613,Encarnacion Sabater Guijarro,2021-02-04,regular,6
103448,Américo Mate Bárcena,2022-11-09,regular,6
109060,Griselda Fabra Adán,2024-06-20,regular,4
110544,María Manuela Angelina Sales Acuña,2023-01-11,premium,7
100622,Ariadna Valderrama,2022-05-17,premium,12
112696,Pepito Sevilla Osuna,2022-05-04,premium,12
111510,Mar Guijarro,2020-09-16,premium,17
109503,Candelaria Requena Cañas,2022-12-17,premium,10
109734,Rosalinda Teruel-Vila,2023-06-04,regular,6
103777,Patricio de Esteve,2024-05-17,premium,8
107885,Américo Morante Ángel,2022-01-10,premium,12
103796,Luís del Ugarte,2021-09-03,regular,4
110377,Irma Olivé Moya,2024-03-06,regular,2
109953,Eli Casado-Campo,2023-08-16,premium,10
108529,David Rovira Ruiz,2023-02-03,premium,8
108529,David Rovira Ruiz,2023-02-03,premium,8
106211,Dalila Ricart-Palomares,2020-06-11,premium,9
113883,Mateo Font Malo,2022-06-20,regular,6
106105,Leocadia Barreda Cáceres,2022-05-03,premium,11
112080,José Manuel Maza Gracia,2022-03-28,premium,10
113277,Anabel de Ribas,2021-11-14,regular,4
106648,Maxi Múgica Amo,2023-04-19,premium,8
108737,Ricardo Gracia,2024-05-26,premium,14
114246,Gustavo Navarro,2023-12-04,regular,5
100186,Máxima Virginia Gaya Carro,2020-12-11,premium,7
111888,Olivia Sobrino Rubio,2022-12-30,regular,6
111888,Olivia Sobrino Rubio,2022-12-30,regular,6
113198,Cristina Almeida Vallés,2021-09-16,premium,7
112441,Emelina Aurora Reguera Gálvez,2023-11-10,premium,10
106724,Nadia Duque Casado,2021-07-06,premium,9
109270,Rosenda Samper Paz,2023-05-02,premium,10
104122,Gregorio Aragonés Alarcón,2023-11-27,premium,8
114458,Ligia Lledó Urrutia,2023-03-05,premium,7
103435,Amanda Alcántara Torrents,2022-12-20,premium,8
113031,Darío Pascual Mulet,2023-09-16,premium,11
103323,Isaías Bilbao,2023-10-10,regular,4
104230,Leonardo Gras Villalobos,2023-12-23,premium,10
106439,Amelia Cabañas Luís,2022-09-16,premium,7
107279,Melchor Ferrándiz,2023-04-13,premium,15
108318,Berta Jurado Tamayo,2022-08-13,premium,10
107960,Noemí Talavera Ferrando,2023-12-18,regular,4
113663,Adolfo Lastra Julián,2022-06-24,premium,8
105432,Zaida Ramis Pareja,2021-06-14,premium,11
109840,Rosenda Peralta,2021-01-12,regular,3
106393,Felicia Viña Pujol,2024-08-22,regular,5
